"D4","15","Brevard","2010",1500020,"SLOW & LOW BBQ","306 N. ORLANDO AVE.","COCOA BEACH","32931",2788988,1,"Food","Routine - Food","Inspection Completed - No Further Action","08/14/2018",,,7,3,0,4,"Y",0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2805771,6595142
"D4","15","Brevard","2010",1500021,"LUCKY'S CRAFT FOOD AND DRINK","1 AIR TERMINAL PARKWAY","MELBOURNE","32901",2810894,1,"Food","Routine - Food","Inspection Completed - No Further Action","08/13/2018",,,15,3,1,11,"Y",0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6727122,6628162
"D4","15","Brevard","2010",1500053,"BURGER KING #1960","1514 S HARBOR CITY BLVD","MELBOURNE","32901",2802237,1,"Food","Routine - Food","Inspection Completed - No Further Action","08/28/2018",,,9,0,0,9,"Y",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5392844,6614546
"D4","15","Brevard","2010",1500062,"ATLANTIC OCEAN GRILLE","401 MEADE AVE","COCOA BEACH","32931",2749419,3,"Food","Routine - Food","Call Back - Complied","07/05/2018",,,2,0,0,2,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5864397,6552604
"D4","15","Brevard","2010",1500125,"MERRITT ISLAND DAIRY QUEEN","265 N COURTENAY PKY","MERRITT ISLAND","329533407",2784199,1,"Food","Routine - Food","Inspection Completed - No Further Action","08/13/2018",,,4,1,1,2,"Y",0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2132539,6586169
"D4","15","Brevard","2010",1500144,"A NY PIZZA HOUSE HOME OF THE MACKIN' SLICE","3850 N ATLANTIC AVENUE","COCOA BEACH","32931",2832624,2,"Food","Complaint Full","Call Back - Complied","08/10/2018",,,4,0,1,3,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4239117,6699132
"D4","15","Brevard","2010",1500144,"A NY PIZZA HOUSE HOME OF THE MACKIN' SLICE","3850 N ATLANTIC AVENUE","COCOA BEACH","32931",2832624,1,"Food","Complaint Full","Warning Issued","08/09/2018",,,15,2,3,10,"Y",0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,2,0,0,0,0,1,4,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4239117,6696191
"D4","15","Brevard","2010",1500160,"EAU GALLIE YACHT CLUB REST","100 DATURA DR","INDIAN HARBOUR BCH","329374484",2779745,2,"Food","Routine - Food","Call Back - Complied","10/04/2018",,,2,0,0,2,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2132547,6735898
"D4","15","Brevard","2010",1500160,"EAU GALLIE YACHT CLUB REST","100 DATURA DR","INDIAN HARBOUR BCH","329374484",2779745,1,"Food","Routine - Food","Warning Issued","09/26/2018",,,11,4,3,4,"Y",1,1,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2132547,6577174
"D4","15","Brevard","2010",1500199,"BURGER KING 49","380 E MERRITT ISLAND CAUSEWAY","MERRITT ISLAND","32952",2809416,1,"Food","Routine - Food","Inspection Completed - No Further Action","08/20/2018",,,14,1,2,11,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5706320,6625837
"D4","15","Brevard","2010",1500257,"ROBERTO'S LITTLE HAVANA","26 N ORLANDO AVE","COCOA BCH","329312911",2784227,1,"Food","Routine - Food","Inspection Completed - No Further Action","08/28/2018",,,11,4,2,5,"Y",0,0,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2132578,6586218
"D4","15","Brevard","2010",1500269,"THE SHACK SEAFOOD RESTAURANT","4845 NE DIXIE HWY","PALM BAY","32905",2809730,1,"Food","Routine - Food","Inspection Completed - No Further Action","09/24/2018",,,18,8,1,9,"Y",2,1,1,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5929855,6626315
"D4","15","Brevard","2010",1500288,"THE BREAKFAST SPOT","1300 N ATLANTIC AVE","COCOA BEACH","32931",2816959,1,"Food","Routine - Food","Inspection Completed - No Further Action","09/18/2018",,,17,3,2,12,"Y",1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6528492,6637829
"D4","15","Brevard","2010",1500289,"DENNY'S","75 E MERRIT ISLAND","MERRITT ISLAND","32952",2799933,1,"Food","Routine - Food","Warning Issued","07/11/2018",,,28,0,5,23,"Y",0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,3,7,1,0,0,0,0,1,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5401177,6611116
"D4","15","Brevard","2010",1500289,"DENNY'S","75 E MERRIT ISLAND","MERRITT ISLAND","32952",2799933,2,"Food","Routine - Food","Call Back - Complied","07/18/2018",,,5,0,0,5,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5401177,6675566
"D4","15","Brevard","2010",1500373,"RIVER CITY BAR & GRILL","800 CHENEY HWY","TITUSVILLE","327806961",2779753,1,"Food","Routine - Food","Inspection Completed - No Further Action","09/25/2018",,,5,0,2,3,"Y",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2132621,6577197
"D4","15","Brevard","2010",1500449,"SANDBAR SPORTS BAR","4301 OCEAN BLVD","COCOA BEACH","32931",2787462,2,"Food","Routine - Food","Call Back - Extension given, pending","08/09/2018",,,4,1,0,3,"Y",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2953482,6698368
"D4","15","Brevard","2010",1500449,"SANDBAR SPORTS BAR","4301 OCEAN BLVD","COCOA BEACH","32931",2787462,1,"Food","Routine - Food","Warning Issued","08/08/2018",,,11,5,2,4,"Y",1,0,1,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2953482,6592453
"D4","15","Brevard","2010",1500449,"SANDBAR SPORTS BAR","4301 OCEAN BLVD","COCOA BEACH","32931",2840412,2,"Food","Complaint Full","Call Back - Complied","09/14/2018",,,2,0,0,2,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2953482,6726673
"D4","15","Brevard","2010",1500449,"SANDBAR SPORTS BAR","4301 OCEAN BLVD","COCOA BEACH","32931",2840412,1,"Food","Complaint Full","Warning Issued","09/13/2018",,,11,5,2,4,"Y",1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2953482,6725875
"D4","15","Brevard","2010",1500449,"SANDBAR SPORTS BAR","4301 OCEAN BLVD","COCOA BEACH","32931",2787462,3,"Food","Routine - Food","Call Back - Complied","08/10/2018",,,0,0,0,0,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2953482,6699058
"D4","15","Brevard","2010",1500452,"ALAMO MEXICAN KITCHEN","5885 S US HWY 1","ROCKLEDGE","329555736",2684470,33,"Food","Routine - Food","Call Back - Extension given, pending","09/07/2018",,,1,1,0,0,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2132653,6711902
