"D6","13","Bay","2010",1300055,"SOMBRERO RESTAURANT","5531 E US HWY 98","PANAMA CITY","324047420",2779964,1,"Food","Routine - Food","Inspection Completed - No Further Action","07/11/2018",,,4,0,2,2,"Y",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2130179,6577614
"D6","13","Bay","2010",1300103,"TALLY HO DRIVE IN REST","1449 HARRISON AVE","PANAMA CITY","324012209",2780955,1,"Food","Routine - Food","Inspection Completed - No Further Action","09/25/2018",,,12,1,2,9,"Y",0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2130227,6579438
"D6","13","Bay","2010",1300134,"ANGELOS STEAK PIT","9527 W HWY 98","PANAMA CITY BCH","324074149",2784707,1,"Food","Routine - Food","Inspection Completed - No Further Action","10/04/2018",,,4,1,2,1,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2130251,6587370
"D6","13","Bay","2010",1300179,"CAPTAIN ANDERSON'S","5551 N LAGOON DR","PANAMA CITY BCH","324087915",2688289,2,"Food","Routine - Food","Call Back - Complied","07/03/2018",,,4,1,1,2,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2130326,6568913
"D6","13","Bay","2010",1300227,"THOMAS DONUT & SNACK SHOP","19208 FRONT BEACH RD","PANAMA CITY","32413",2828293,2,"Food","Complaint Full","Call Back - Admin. complaint recommended","07/17/2018",,,5,1,0,4,"Y",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2130446,6679226
"D6","13","Bay","2010",1300227,"THOMAS DONUT & SNACK SHOP","19208 FRONT BEACH RD","PANAMA CITY","32413",2828293,1,"Food","Complaint Full","Administrative complaint recommended","07/16/2018",,,15,5,1,9,"Y",1,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2130446,6679186
"D6","13","Bay","2010",1300733,"SCAMPY'S","4933 THOMAS DR","PANAMA CITY BCH","324086919",2844382,1,"Food","Complaint Full","Warning Issued","10/08/2018",,,14,3,3,8,"Y",0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2130986,6741354
"D6","13","Bay","2010",1300759,"BOARDWALK BEACH HOTEL AND CONVENTION CENTER","9400 S THOMAS DR","PANAMA CITY BEACH","32408",2781243,1,"Food","Routine - Food","Inspection Completed - No Further Action","07/30/2018",,,7,0,2,5,"Y",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2130992,6580458
"D6","13","Bay","2010",1301269,"BOARS HEAD REST AND TAVERN","17290 FRONT BEACH RD","PANAMA CITY BCH","324132104",2772304,1,"Food","Complaint Full","Inspection Completed - No Further Action","07/10/2018",,,12,3,1,8,"Y",0,0,0,0,0,0,0,1,0,0,0,2,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2131034,6528183
"D6","13","Bay","2010",1301374,"MCDONALDS #4772","121 N TYNDALL PKWY","PANAMA CITY","324046431",2781245,1,"Food","Routine - Food","Inspection Completed - No Further Action","09/24/2018",,,7,1,1,5,"Y",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2131047,6580463
"D6","13","Bay","2010",1301406,"SPINNAKER","8795 THOMAS DR","PANAMA CITY BEACH","32408",2684712,3,"Food","Routine - Food","Call Back - Extension given, pending","09/04/2018",,,1,0,1,0,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2131052,6690468
