"D5","11","Alachua","2015",1100012,"DOUBLE ENVELOP 71099","2500 NE 39 AVE","GAINESVILLE","32609",1107682,1,"Food","Routine - Food","Inspection Completed - No Further Action","08/30/2018",,,3,0,0,3,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3713828,6598706
"D5","11","Alachua","2015",1100025,"PFG","4041 NE 54 AVE","GAINESVILLE","32609",1107680,1,"Food","Routine - Food","Inspection Completed - No Further Action","08/28/2018",,,3,0,0,3,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3713765,6598704
"D5","11","Alachua","2015",1100049,"GATORLAND TOYOTA","2985 N MAIN ST","GAINESVILLE","32609",1107793,1,"Food","Routine - Food","Inspection Completed - No Further Action","08/23/2018",,,1,0,0,1,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5399004,6611949
"D5","11","Alachua","2015",1100054,"INFINITE ENERGY","7001 SW 24TH AVE","GAINESVILLE","32609",1107781,1,"Food","Routine - Food","Inspection Completed - No Further Action","09/21/2018",,,0,0,0,0,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5399008,6611192
"D5","11","Alachua","2015",1100058,"NORDSTROM DISTRIBUTION","5497 NE 49 TERRACE","GAINESVILLE","32609",1107970,1,"Food","Routine - Food","Inspection Completed - No Further Action","09/26/2018",,,2,0,0,2,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5960477,6625455
"D5","11","Alachua","2015",1100061,"LOWE'S #2984 ALACHUA","15910 NW 144TH TERRACE","ALACHUA","32615",1107857,1,"Food","Routine - Food","Inspection Completed - No Further Action","08/20/2018",,,0,0,0,0,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5952668,6617677
"D5","11","Alachua","2015",1100062,"TURNER'S LIBERTY CAFE","7000 INTERSTATE 75","GAINESVILLE","32608",1108113,1,"Food","Routine - Food","Inspection Completed - No Further Action","10/11/2018",,,0,0,0,0,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6454428,6638625
"D5","11","Alachua","2015",1100063,"SUWANNEE VENDING","7001 INTERSTATE 75","GAINESVILLE","32608",1108109,1,"Food","Routine - Food","Inspection Completed - No Further Action","10/11/2018",,,0,0,0,0,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6423642,6638447
"D5","11","Alachua","2015",1100064,"VALUE PLACE INN GAINESVILLE","5505 SW 41 BLVD","GAINESVILLE","32608",1108026,1,"Food","Routine - Food","Inspection Completed - No Further Action","09/13/2018",,,0,0,0,0,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6588792,6631175
"D5","11","Alachua","2010",1100090,"TACO BELL 26446","826 W UNIVERSITY AVE","GAINESVILLE","32601",2795427,1,"Food","Routine - Food","Inspection Completed - No Further Action","07/19/2018",,,6,0,1,5,"Y",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4182579,6604417
